train_id,metro_name,line_name,station_id,arrival_time,departure_time,scheduled_time,actual_time,delay_minutes,train_frequency,occupancy_percentage,service_status
DEL-MA-00296,Delhi Metro,Magenta Line,DEL154,22:36:10,22:36:30,22:34:10,22:36:10,2,4,38,Running
DEL-MA-00296,Delhi Metro,Magenta Line,DEL153,22:40:30,22:40:55,22:38:30,22:40:30,2,4,26,Running
DEL-MA-00296,Delhi Metro,Magenta Line,DEL152,22:44:55,22:45:25,22:42:55,22:44:55,2,4,28,Running
DEL-MA-00296,Delhi Metro,Magenta Line,DEL151,22:49:25,22:49:55,22:47:25,22:49:25,2,4,32,Running
DEL-MA-00296,Delhi Metro,Magenta Line,DEL150,22:54:55,22:55:25,22:52:55,22:54:55,2,4,79,Running
DEL-MA-00296,Delhi Metro,Magenta Line,DEL149,23:00:25,23:00:45,22:58:25,23:00:25,2,4,18,Running
DEL-MA-00296,Delhi Metro,Magenta Line,DEL148,23:05:45,23:06:05,23:02:45,23:05:45,3,4,13,Running
DEL-MA-00296,Delhi Metro,Magenta Line,DEL147,23:12:05,23:12:30,23:08:05,23:12:05,4,4,13,Running
DEL-MA-00296,Delhi Metro,Magenta Line,DEL146,23:18:30,23:18:55,23:14:30,23:18:30,4,4,13,Running
DEL-MA-00296,Delhi Metro,Magenta Line,DEL051,23:25:55,23:26:15,23:21:55,23:25:55,4,4,10,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL051,09:02:00,09:02:20,09:02:00,09:02:00,0,3,85,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL146,09:04:20,09:04:40,09:04:20,09:04:20,0,3,107,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL147,09:06:40,09:07:00,09:06:40,09:06:40,0,3,63,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL148,09:10:00,09:10:35,09:10:00,09:10:00,0,3,83,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL149,09:12:35,09:13:00,09:12:35,09:12:35,0,3,86,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL150,09:16:00,09:16:25,09:16:00,09:16:00,0,3,94,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL151,09:19:25,09:19:45,09:19:25,09:19:25,0,3,123,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL152,09:22:45,09:23:15,09:21:45,09:22:45,1,3,123,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL153,09:26:15,09:26:50,09:25:15,09:26:15,1,3,106,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL154,09:30:50,09:31:20,09:28:50,09:30:50,2,3,99,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL155,09:37:20,09:37:50,09:34:20,09:37:20,3,3,91,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL025,09:42:50,09:43:10,09:39:50,09:42:50,3,3,113,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL156,09:48:10,09:48:40,09:45:10,09:48:10,3,3,113,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL157,09:53:40,09:54:10,09:50:40,09:53:40,3,3,135,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL158,09:59:10,09:59:30,09:56:10,09:59:10,3,3,109,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL159,10:05:30,10:06:00,10:01:30,10:05:30,4,3,39,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL127,10:13:00,10:13:20,10:08:00,10:13:00,5,3,46,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL160,10:20:20,10:20:50,10:15:20,10:20:20,5,3,92,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL161,10:29:50,10:30:10,10:23:50,10:29:50,6,3,50,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL162,10:38:10,10:38:45,10:32:10,10:38:10,6,3,109,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL163,10:46:45,10:47:10,10:40:45,10:46:45,6,3,89,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL164,10:55:10,10:55:45,10:49:10,10:55:10,6,3,64,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL165,11:03:45,11:04:05,10:57:45,11:03:45,6,3,31,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL166,11:13:05,11:13:40,11:07:05,11:13:05,6,3,31,Running
DEL-MA-00297,Delhi Metro,Magenta Line,DEL078,11:21:40,11:22:15,11:15:40,11:21:40,6,3,38,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL078,21:34:00,21:34:25,21:33:00,21:34:00,1,6,54,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL166,21:37:25,21:38:00,21:36:25,21:37:25,1,6,28,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL165,21:42:00,21:42:35,21:41:00,21:42:00,1,6,51,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL164,21:46:35,21:47:05,21:45:35,21:46:35,1,6,57,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL163,21:51:05,21:51:35,21:49:05,21:51:05,2,6,56,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL162,21:56:35,21:56:55,21:53:35,21:56:35,3,6,58,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL161,22:02:55,22:03:15,21:58:55,22:02:55,4,6,28,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL160,22:10:15,22:10:40,22:06:15,22:10:15,4,6,35,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL127,22:17:40,22:18:00,22:13:40,22:17:40,4,6,27,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL159,22:25:00,22:25:30,22:21:00,22:25:00,4,6,13,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL158,22:32:30,22:33:05,22:27:30,22:32:30,5,6,35,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL157,22:41:05,22:41:35,22:36:05,22:41:05,5,6,26,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL156,22:49:35,22:49:55,22:44:35,22:49:35,5,6,32,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL025,22:56:55,22:57:20,22:51:55,22:56:55,5,6,27,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL155,23:05:20,23:05:45,23:00:20,23:05:20,5,6,9,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL154,23:13:45,23:14:15,23:08:45,23:13:45,5,6,10,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL153,23:21:15,23:21:50,23:16:15,23:21:15,5,6,25,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL152,23:28:50,23:29:10,23:23:50,23:28:50,5,6,26,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL151,23:36:10,23:36:45,23:31:10,23:36:10,5,6,11,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL150,23:43:45,23:44:20,23:38:45,23:43:45,5,6,69,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL149,23:52:20,23:52:40,23:46:20,23:52:20,6,6,21,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL148,00:02:40,00:03:10,23:55:40,00:02:40,7,6,9,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL147,00:13:10,00:13:30,00:06:10,00:13:10,7,6,19,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL146,00:22:30,00:23:00,00:15:30,00:22:30,7,6,11,Running
DEL-MA-00298,Delhi Metro,Magenta Line,DEL051,00:33:00,00:33:30,00:26:00,00:33:00,7,6,12,Running
DEL-MA-00299,Delhi Metro,Magenta Line,DEL051,09:05:00,09:05:35,09:04:00,09:05:00,1,2,99,Running
DEL-MA-00299,Delhi Metro,Magenta Line,DEL146,09:08:35,09:08:55,09:07:35,09:08:35,1,2,102,Running
DEL-MA-00299,Delhi Metro,Magenta Line,DEL147,09:11:55,09:12:30,09:10:55,09:11:55,1,2,76,Running
DEL-MA-00299,Delhi Metro,Magenta Line,DEL148,09:15:30,09:16:00,09:14:30,09:15:30,1,2,87,Running
DEL-MA-00299,Delhi Metro,Magenta Line,DEL149,09:19:00,09:19:25,09:18:00,09:19:00,1,2,110,Running
DEL-MA-00299,Delhi Metro,Magenta Line,DEL150,09:23:25,09:23:50,09:21:25,09:23:25,2,2,105,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL151,09:29:50,09:30:15,09:26:50,09:29:50,3,2,78,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL152,09:39:15,09:39:50,09:33:15,09:39:15,6,2,125,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL153,09:47:50,09:48:15,09:41:50,09:47:50,6,2,101,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL154,09:57:15,09:57:50,09:50:15,09:57:15,7,2,83,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL155,10:07:50,10:08:20,09:59:50,10:07:50,8,2,38,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL025,10:20:20,10:20:45,10:10:20,10:20:20,10,2,91,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL156,10:33:45,10:34:10,10:23:45,10:33:45,10,2,83,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL157,10:47:10,10:47:45,10:36:10,10:47:10,11,2,107,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL158,11:02:45,11:03:05,10:50:45,11:02:45,12,2,26,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL159,11:18:05,11:18:35,11:06:05,11:18:05,12,2,32,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL127,11:35:35,11:36:10,11:20:35,11:35:35,15,2,38,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL160,11:56:10,11:56:30,11:39:10,11:56:10,17,2,51,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL161,12:16:30,12:16:50,11:58:30,12:16:30,18,2,21,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL162,12:37:50,12:38:20,12:18:50,12:37:50,19,2,49,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL163,13:00:20,13:00:55,12:40:20,13:00:20,20,2,34,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL164,13:25:55,13:26:15,13:02:55,13:25:55,23,2,22,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL165,13:51:15,13:51:35,13:28:15,13:51:15,23,2,20,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL166,14:16:35,14:16:55,13:53:35,14:16:35,23,2,52,Delayed
DEL-MA-00299,Delhi Metro,Magenta Line,DEL078,14:41:55,14:42:15,14:18:55,14:41:55,23,2,18,Delayed
DEL-MA-00300,Delhi Metro,Magenta Line,DEL078,09:31:00,09:31:20,09:31:00,09:31:00,0,3,103,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL166,09:34:20,09:34:50,09:34:20,09:34:20,0,3,89,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL165,09:36:50,09:37:15,09:36:50,09:36:50,0,3,122,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL164,09:39:15,09:39:45,09:39:15,09:39:15,0,3,89,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL163,09:42:45,09:43:10,09:41:45,09:42:45,1,3,113,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL162,09:46:10,09:46:35,09:45:10,09:46:10,1,3,108,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL161,09:49:35,09:49:55,09:48:35,09:49:35,1,3,102,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL160,09:52:55,09:53:15,09:51:55,09:52:55,1,3,115,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL127,09:56:15,09:56:40,09:55:15,09:56:15,1,3,85,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL159,10:00:40,10:01:00,09:58:40,10:00:40,2,3,38,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL158,10:06:00,10:06:35,10:04:00,10:06:00,2,3,43,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL157,10:11:35,10:12:05,10:08:35,10:11:35,3,3,78,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL156,10:17:05,10:17:30,10:14:05,10:17:05,3,3,80,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL025,10:22:30,10:23:00,10:19:30,10:22:30,3,3,93,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL155,10:28:00,10:28:25,10:25:00,10:28:00,3,3,46,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL154,10:33:25,10:34:00,10:30:25,10:33:25,3,3,58,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL153,10:40:00,10:40:30,10:37:00,10:40:00,3,3,102,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL152,10:45:30,10:45:50,10:42:30,10:45:30,3,3,101,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL151,10:52:50,10:53:15,10:48:50,10:52:50,4,3,64,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL150,11:00:15,11:00:40,10:56:15,11:00:15,4,3,70,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL149,11:07:40,11:08:00,11:03:40,11:07:40,4,3,65,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL148,11:15:00,11:15:20,11:10:00,11:15:00,5,3,37,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL147,11:22:20,11:22:40,11:17:20,11:22:20,5,3,33,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL146,11:29:40,11:30:10,11:24:40,11:29:40,5,3,27,Running
DEL-MA-00300,Delhi Metro,Magenta Line,DEL051,11:37:10,11:37:40,11:32:10,11:37:10,5,3,36,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL167,06:28:00,06:28:25,06:27:00,06:28:00,1,4,21,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL006,06:31:25,06:31:55,06:30:25,06:31:25,1,4,24,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL168,06:34:55,06:35:25,06:33:55,06:34:55,1,4,19,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL092,06:39:25,06:39:50,06:38:25,06:39:25,1,4,27,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL169,06:43:50,06:44:20,06:41:50,06:43:50,2,4,22,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL170,06:48:20,06:48:55,06:46:20,06:48:20,2,4,27,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL171,06:52:55,06:53:20,06:50:55,06:52:55,2,4,27,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL056,06:57:20,06:57:50,06:55:20,06:57:20,2,4,26,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL172,07:02:50,07:03:10,06:59:50,07:02:50,3,4,61,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL173,07:08:10,07:08:40,07:05:10,07:08:10,3,4,51,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL174,07:15:40,07:16:00,07:11:40,07:15:40,4,4,92,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL175,07:23:00,07:23:35,07:18:00,07:23:00,5,4,90,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL176,07:31:35,07:32:00,07:25:35,07:31:35,6,4,83,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL177,07:41:00,07:41:35,07:35:00,07:41:00,6,4,42,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL178,07:49:35,07:49:55,07:43:35,07:49:35,6,4,73,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL022,07:58:55,07:59:15,07:51:55,07:58:55,7,4,47,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL179,08:08:15,08:08:40,08:01:15,08:08:15,7,4,130,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL123,08:18:40,08:19:15,08:11:40,08:18:40,7,4,98,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL180,08:28:15,08:28:35,08:21:15,08:28:15,7,4,99,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL181,08:37:35,08:38:10,08:30:35,08:37:35,7,4,115,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL182,08:48:10,08:48:30,08:41:10,08:48:10,7,4,130,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL072,08:58:30,08:58:55,08:51:30,08:58:30,7,4,102,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL183,09:07:55,09:08:15,09:00:55,09:07:55,7,4,81,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL184,09:17:15,09:17:45,09:10:15,09:17:15,7,4,115,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL185,09:26:45,09:27:05,09:19:45,09:26:45,7,4,81,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL186,09:36:05,09:36:30,09:29:05,09:36:05,7,4,123,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL187,09:46:30,09:47:05,09:38:30,09:46:30,8,4,71,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL188,09:58:05,09:58:25,09:50:05,09:58:05,8,4,114,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL189,10:08:25,10:09:00,10:00:25,10:08:25,8,4,90,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL190,10:19:00,10:19:25,10:11:00,10:19:00,8,4,84,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL191,10:30:25,10:30:45,10:22:25,10:30:25,8,4,122,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL192,10:40:45,10:41:15,10:32:45,10:40:45,8,4,86,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL102,10:52:15,10:52:45,10:44:15,10:52:15,8,4,79,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL193,11:02:45,11:03:15,10:54:45,11:02:45,8,4,32,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL194,11:14:15,11:14:35,11:06:15,11:14:15,8,4,31,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL195,11:25:35,11:25:55,11:16:35,11:25:35,9,4,64,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL196,11:37:55,11:38:20,11:28:55,11:37:55,9,4,60,Running
DEL-PI-00301,Delhi Metro,Pink Line,DEL197,11:49:20,11:49:45,11:40:20,11:49:20,9,4,53,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL197,17:04:00,17:04:25,17:04:00,17:04:00,0,6,80,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL196,17:06:25,17:06:50,17:06:25,17:06:25,0,6,84,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL195,17:09:50,17:10:20,17:09:50,17:09:50,0,6,76,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL194,17:13:20,17:13:55,17:12:20,17:13:20,1,6,71,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL193,17:16:55,17:17:30,17:15:55,17:16:55,1,6,76,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL102,17:20:30,17:21:00,17:19:30,17:20:30,1,6,66,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL192,17:25:00,17:25:25,17:24:00,17:25:00,1,6,83,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL191,17:28:25,17:28:45,17:27:25,17:28:25,1,6,92,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL190,17:32:45,17:33:10,17:31:45,17:32:45,1,6,77,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL189,17:37:10,17:37:40,17:36:10,17:37:10,1,6,91,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL188,17:41:40,17:42:15,17:39:40,17:41:40,2,6,131,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL187,17:46:15,17:46:40,17:44:15,17:46:15,2,6,82,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL186,17:50:40,17:51:15,17:48:40,17:50:40,2,6,52,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL185,17:55:15,17:55:45,17:53:15,17:55:15,2,6,82,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL184,18:01:45,18:02:15,17:58:45,18:01:45,3,6,87,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL183,18:07:15,18:07:40,18:04:15,18:07:15,3,6,108,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL072,18:12:40,18:13:10,18:09:40,18:12:40,3,6,103,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL182,18:19:10,18:19:45,18:15:10,18:19:10,4,6,123,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL181,18:26:45,18:27:15,18:22:45,18:26:45,4,6,91,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL180,18:34:15,18:34:50,18:30:15,18:34:15,4,6,70,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL123,18:40:50,18:41:20,18:36:50,18:40:50,4,6,77,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL179,18:47:20,18:47:55,18:43:20,18:47:20,4,6,78,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL022,18:54:55,18:55:30,18:50:55,18:54:55,4,6,85,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL178,19:02:30,19:03:05,18:58:30,19:02:30,4,6,133,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL177,19:10:05,19:10:35,19:06:05,19:10:05,4,6,127,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL176,19:17:35,19:18:05,19:13:35,19:17:35,4,6,126,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL175,19:24:05,19:24:25,19:20:05,19:24:05,4,6,105,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL174,19:30:25,19:30:45,19:26:25,19:30:25,4,6,108,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL173,19:37:45,19:38:20,19:33:45,19:37:45,4,6,116,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL172,19:44:20,19:44:55,19:40:20,19:44:20,4,6,135,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL056,19:51:55,19:52:25,19:47:55,19:51:55,4,6,105,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL171,19:59:25,20:00:00,19:55:25,19:59:25,4,6,105,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL170,20:07:00,20:07:35,20:03:00,20:07:00,4,6,77,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL169,20:13:35,20:14:00,20:09:35,20:13:35,4,6,98,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL092,20:20:00,20:20:25,20:16:00,20:20:00,4,6,85,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL168,20:28:25,20:28:50,20:23:25,20:28:25,5,6,95,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL006,20:36:50,20:37:20,20:31:50,20:36:50,5,6,87,Running
DEL-PI-00302,Delhi Metro,Pink Line,DEL167,20:44:20,20:44:40,20:39:20,20:44:20,5,6,86,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL167,06:57:00,06:57:20,06:56:00,06:57:00,1,4,19,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL006,07:01:20,07:01:50,07:00:20,07:01:20,1,4,49,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL168,07:05:50,07:06:25,07:03:50,07:05:50,2,4,47,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL092,07:10:25,07:11:00,07:08:25,07:10:25,2,4,87,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL169,07:16:00,07:16:25,07:14:00,07:16:00,2,4,53,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL170,07:21:25,07:21:45,07:19:25,07:21:25,2,4,72,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL171,07:26:45,07:27:10,07:24:45,07:26:45,2,4,65,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL056,07:32:10,07:32:35,07:29:10,07:32:10,3,4,90,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL172,07:37:35,07:38:10,07:34:35,07:37:35,3,4,91,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL173,07:45:10,07:45:45,07:41:10,07:45:10,4,4,37,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL174,07:52:45,07:53:10,07:48:45,07:52:45,4,4,77,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL175,07:59:10,07:59:45,07:55:10,07:59:10,4,4,96,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL176,08:06:45,08:07:05,08:01:45,08:06:45,5,4,128,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL177,08:15:05,08:15:25,08:10:05,08:15:05,5,4,74,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL178,08:23:25,08:24:00,08:18:25,08:23:25,5,4,104,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL022,08:32:00,08:32:25,08:27:00,08:32:00,5,4,71,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL179,08:39:25,08:39:45,08:34:25,08:39:25,5,4,103,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL123,08:46:45,08:47:15,08:41:45,08:46:45,5,4,135,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL180,08:54:15,08:54:40,08:49:15,08:54:15,5,4,92,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL181,09:01:40,09:02:05,08:56:40,09:01:40,5,4,87,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL182,09:09:05,09:09:40,09:04:05,09:09:05,5,4,107,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL072,09:16:40,09:17:00,09:11:40,09:16:40,5,4,91,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL183,09:25:00,09:25:35,09:20:00,09:25:00,5,4,115,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL184,09:34:35,09:35:00,09:28:35,09:34:35,6,4,100,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL185,09:43:00,09:43:25,09:37:00,09:43:00,6,4,79,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL186,09:53:25,09:53:50,09:46:25,09:53:25,7,4,89,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL187,10:03:50,10:04:10,09:56:50,10:03:50,7,4,46,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL188,10:13:10,10:13:30,10:06:10,10:13:10,7,4,89,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL189,10:22:30,10:23:00,10:15:30,10:22:30,7,4,105,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL190,10:33:00,10:33:35,10:25:00,10:33:00,8,4,87,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL191,10:44:35,10:45:10,10:35:35,10:44:35,9,4,88,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL192,10:56:10,10:56:30,10:47:10,10:56:10,9,4,94,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL102,11:07:30,11:08:05,10:58:30,11:07:30,9,4,57,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL193,11:20:05,11:20:25,11:10:05,11:20:05,10,4,40,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL194,11:32:25,11:32:45,11:22:25,11:32:25,10,4,29,Running
DEL-PI-00303,Delhi Metro,Pink Line,DEL195,11:45:45,11:46:10,11:35:45,11:45:45,10,4,63,Running
